x,y,p0,p1,p2
-1.3275568,-0.29545957,0.9999312,0.000000008084139,0.00006877048
-1.3275568,-0.24545957,0.9997427,0.000000016518594,0.00025735807
-1.3275568,-0.19545957,0.9990374,0.000000033735546,0.0009626073
-1.3275568,-0.14545958,0.9964064,0.00000006876442,0.0035935324
-1.3275568,-0.09545958,0.9866807,0.00000013916369,0.013319248
-1.3275568,-0.04545958,0.9519032,0.00000027438713,0.048096538
-1.3275568,0.004540421,0.8409572,0.0000004954105,0.15904224
-1.3275568,0.05454042,0.5855227,0.0000007049481,0.41447657
-1.3275568,0.10454042,0.27400512,0.0000006742061,0.7259942
-1.3275568,0.15454042,0.09159799,0.0000004606189,0.90840155
-1.3275568,0.20454042,0.026232846,0.00000026960237,0.97376686
-1.3275568,0.2545404,0.0071459133,0.00000015009189,0.99285394
-1.3275568,0.30454043,0.001919198,0.00000008238351,0.99808073
-1.3275568,0.35454044,0.0005134683,0.00000004504601,0.99948645
-1.3275568,0.40454045,0.00013723315,0.000000024604978,0.9998627
-1.3275568,0.45454046,0.00003666785,0.000000013436021,0.9999633
-1.3275568,0.50454044,0.000009796684,0.0000000073364568,0.9999902
-1.3275568,0.55454046,0.0000026173618,0.000000004005831,0.9999974
-1.3275568,0.60454047,0.00000069927324,0.0000000021872408,0.9999993
-1.3275568,0.6545405,0.00000025250213,0.0000000013811243,0.99999976
-1.3275568,0.7045405,0.0000001063977,0.0000000009404593,0.9999999
-1.3275568,0.7545405,0.000000049441418,0.0000000006623221,1
-1.3275568,0.8045405,0.00000002806934,0.0000000004922683,1
-1.3275568,0.8545405,0.000000017857415,0.0000000003791546,1
-1.3275568,0.90454054,0.000000011715155,0.00000000029420202,1
-1.3275568,0.95454055,0.000000007685625,0.00000000022828504,1
-1.3275568,1.0045406,0.000000005042077,0.0000000001771363,1
-1.3275568,1.0545405,0.0000000033659813,0.0000000001369639,1
-1.3275568,1.1045405,0.0000000022948876,0.00000000010545183,1
-1.3275568,1.1545404,0.0000000015646282,0.00000000008118961,1
-1.3275568,1.2045404,0.0000000010667477,0.00000000006250961,1
-1.3275568,1.2545403,0.0000000007272964,0.00000000004812766,1
-1.3275568,1.3045403,0.0000000004958624,0.00000000003705458,1
-1.3275568,1.3545402,0.0000000003380746,0.00000000002852922,1
-1.3275568,1.4045402,0.00000000023049497,0.000000000021965298,1
-1.3275568,1.4545401,0.00000000015714854,0.00000000001691155,1
-1.3275568,1.5045401,0.00000000010714228,0.000000000013020563,1
-1.3275568,1.55454,0.00000000007304839,0.000000000010024846,1
-1.3275568,1.60454,0.000000000049803557,0.000000000007718373,1
-1.3275568,1.65454,0.00000000003395556,0.0000000000059425394,1
-1.3275568,1.7045399,0.000000000023150514,0.000000000004575305,1
-1.3275568,1.7545398,0.000000000015783756,0.0000000000035226247,1
-1.3275568,1.8045398,0.0000000000107611845,0.000000000002712149,1
-1.3275568,1.8545398,0.000000000007336881,0.0000000000020881493,1
-1.3275568,1.9045397,0.0000000000050021922,0.0000000000016077106,1
-1.3275568,1.9545397,0.0000000000034104375,0.000000000001237813,1
-1.3275568,2.0045397,0.0000000000023251973,0.0000000000009530186,1
-1.3275568,2.0545397,0.000000000001585296,0.0000000000007337535,1
-1.3275568,2.1045396,0.0000000000010808347,0.00000000000056493135,1
-1.3275568,2.1545396,0.0000000000007369008,0.00000000000043495353,1
-1.2775569,-2.1454587,1,0.00000000000000000561199,0.0000000000000000000001093699
-1.2775569,-2.0954587,1,0.000000000000000009851942,0.00000000000000000000029072387
-1.2775569,-2.0454588,1,0.000000000000000017295117,0.0000000000000000000007727879
-1.2775569,-1.9954588,1,0.000000000000000030361982,0.0000000000000000000020542023
-1.2775569,-1.9454589,1,0.000000000000000053300763,0.0000000000000000000054603788
-1.2775569,-1.8954589,1,0.00000000000000009357073,0.00000000000000000001451473
-1.2775569,-1.845459,1,0.00000000000000016353284,0.00000000000000000003961227
-1.2775569,-1.795459,1,0.00000000000000028459203,0.0000000000000000001108566
-1.2775569,-1.7454591,1,0.0000000000000004952682,0.00000000000000000031023683
-1.2775569,-1.6954591,1,0.0000000000000008619026,0.0000000000000000008682107
-1.2775569,-1.6454592,1,0.0000000000000014999471,0.0000000000000000024297148
-1.2775569,-1.5954592,1,0.0000000000000026103097,0.0000000000000000067996587
-1.2775569,-1.5454593,1,0.00000000000000454269,0.000000000000000019029202
-1.2775569,-1.4954593,1,0.000000000000007905527,0.000000000000000053254017
-1.2775569,-1.4454594,1,0.000000000000013757734,0.00000000000000014903303
-1.2775569,-1.3954594,1,0.000000000000023942232,0.00000000000000041707357
-1.2775569,-1.3454595,1,0.000000000000041666133,0.0000000000000011672023
-1.2775569,-1.2954595,1,0.000000000000073124944,0.0000000000000033813437
-1.2775569,-1.2454596,1,0.0000000000001295997,0.0000000000000101968876
-1.2775569,-1.1954596,1,0.0000000000002322971,0.000000000000032502392
-1.2775569,-1.1454597,1,0.0000000000004176354,0.0000000000001051516
-1.2775569,-1.0954597,1,0.00000000000075059685,0.00000000000034034502
-1.2775569,-1.0454597,1,0.0000000000013489307,0.0000000000011016815
-1.2775569,-0.99545974,1,0.000000000002424223,0.0000000000035660932
-1.2775569,-0.9454597,1,0.0000000000043566695,0.000000000011543283
-1.2775569,-0.8954597,1,0.000000000007829578,0.000000000037365225
-1.2775569,-0.8454597,1,0.000000000014068787,0.00000000012090712
-1.2775569,-0.7954597,1,0.000000000025275152,0.00000000039106118
-1.2775569,-0.7454597,1,0.000000000045407757,0.000000001264841
-1.2775569,-0.69545966,1,0.00000000008157674,0.0000000040909702
-1.2775569,-0.64545965,1,0.00000000014655624,0.0000000132318085
-1.2775569,-0.59545964,1,0.00000000026329378,0.000000042796632
-1.2775569,-0.5454596,0.9999999,0.0000000004730189,0.00000013842114
-1.2775569,-0.49545962,0.9999995,0.0000000008497959,0.00000044770616
-1.2775569,-0.4454596,0.99999857,0.0000000015266916,0.0000014480524
-1.2775569,-0.3954596,0.999995,0.0000000029293412,0.0000050301055
-1.2775569,-0.34545958,0.99998116,0.0000000059866565,0.000018827346
-1.2775569,-0.29545957,0.99992955,0.0000000122344375,0.000070466835
-1.2775569,-0.24545957,0.99973625,0.000000024999014,0.00026370556
-1.2775569,-0.19545957,0.99901366,0.000000051054137,0.000986331
-1.2775569,-0.14545958,0.996318,0.00000010405837,0.0036818548
-1.2775569,-0.09545958,0.9863564,0.00000021054038,0.01364333
-1.2775569,-0.04545958,0.950775,0.00000041476306,0.049224544
-1.2775569,0.004540421,0.8376706,0.00000074682436,0.1623287
-1.2775569,0.05454042,0.5795964,0.0000010560666,0.4204026
-1.2775569,0.10454042,0.2691844,0.0000010023928,0.7308146
-1.2775569,0.15454042,0.0895903,0.00000068182055,0.91040903
-1.2775569,0.20454042,0.025617452,0.00000039844318,0.97438216
-1.2775569,0.2545404,0.0069750804,0.00000022171831,0.9930247
-1.2775569,0.30454043,0.0018730812,0.00000012168302,0.9981268
-1.2775569,0.35454044,0.0005011126,0.00000006653199,0.99949884
-1.2775569,0.40454045,0.00013392961,0.000000036340623,0.999866
-1.2775569,0.45454046,0.000035785015,0.000000019844448,0.99996424
-1.2775569,0.50454044,0.000009560826,0.000000010835636,0.99999046
-1.2775569,0.55454046,0.0000025543497,0.0000000059164535,0.9999975
-1.2775569,0.60454047,0.000000705597,0.0000000032829113,0.9999993
-1.2775569,0.6545405,0.00000027435888,0.0000000021514763,0.99999976
-1.2775569,0.7045405,0.00000012000505,0.0000000014864744,0.9999999
-1.2775569,0.7545405,0.000000057595866,0.0000000010541207,1
-1.2775569,0.8045405,0.00000003513352,0.0000000008017125,1
-1.2775569,0.8545405,0.000000022720148,0.0000000006199338,1
-1.2775569,0.90454054,0.000000014905325,0.0000000004810346,1
-1.2775569,0.95454055,0.000000009778488,0.0000000003732557,1
-1.2775569,1.0045406,0.000000006415079,0.00000000028962538,1
-1.2775569,1.0545405,0.0000000043559285,0.00000000022317341,1
-1.2775569,1.1045405,0.0000000029698224,0.00000000017182629,1
-1.2775569,1.1545404,0.000000002024791,0.00000000013229297,1
-1.2775569,1.2045404,0.000000001380482,0.00000000010185518,1
-1.2775569,1.2545403,0.0000000009411969,0.00000000007842077,1
-1.2775569,1.3045403,0.0000000006416985,0.00000000006037805,1
-1.2775569,1.3545402,0.00000000043750273,0.000000000046486346,1
-1.2775569,1.4045402,0.0000000002982838,0.00000000003579083,1
-1.2775569,1.4545401,0.00000000020336687,0.000000000027556226,1
-1.2775569,1.5045401,0.00000000013865348,0.000000000021216166,1
-1.2775569,1.55454,0.000000000094532174,0.000000000016334809,1
-1.2775569,1.60454,0.00000000006445108,0.000000000012576565,1
-1.2775569,1.65454,0.00000000004394193,0.000000000009682965,1
-1.2775569,1.7045399,0.000000000029959164,0.000000000007455122,1
-1.2775569,1.7545398,0.000000000020425776,0.0000000000057398786,1
-1.2775569,1.8045398,0.000000000013926088,0.000000000004419255,1
-1.2775569,1.8545398,0.0000000000094946655,0.0000000000034024914,1
-1.2775569,1.9045397,0.0000000000064733423,0.0000000000026196556,1
-1.2775569,1.9545397,0.000000000004413459,0.0000000000020169324,1
-1.2775569,2.0045397,0.0000000000030090405,0.0000000000015528822,1
-1.2775569,2.0545397,0.0000000000020515373,0.0000000000011955994,1
-1.2775569,2.1045396,0.0000000000013987147,0.0000000000009205209,1
-1.2775569,2.1545396,0.0000000000009536277,0.00000000000070872865,1
-1.227557,-2.1454587,1,0.000000000000000008406585,0.00000000000000000000012800009
-1.227557,-2.0954587,1,0.0000000000000000147579,0.0000000000000000000003402461
-1.227557,-2.0454588,1,0.00000000000000002590784,0.0000000000000000000009044392
-1.227557,-1.9954588,1,0.00000000000000004548147,0.0000000000000000000024041356
-1.227557,-1.9454589,1,0.00000000000000007984317,0.000000000000000000006390603
-1.227557,-1.8954589,1,0.00000000000000014016656,0.000000000000000000016987315
-1.227557,-1.845459,1,0.00000000000000024606379,0.00000000000000000004515484
-1.227557,-1.795459,1,0.00000000000000043065447,0.00000000000000000012220583
-1.227557,-1.7454591,1,0.00000000000000074945983,0.00000000000000000034199945
-1.227557,-1.6954591,1,0.0000000000000013042608,0.0000000000000000009570924
-1.227557,-1.6454592,1,0.0000000000000022697804,0.0000000000000000026784735
-1.227557,-1.5954592,1,0.000000000000003950056,0.00000000000000000749582
-1.227557,-1.5454593,1,0.0000000000000068741285,0.000000000000000020977206
-1.227557,-1.4954593,1,0.000000000000011962916,0.000000000000000058705815
-1.227557,-1.4454594,1,0.000000000000020818757,0.00000000000000016429067
-1.227557,-1.3954594,1,0.00000000000003623021,0.0000000000000004597743
-1.227557,-1.3454595,1,0.00000000000006305087,0.0000000000000012866977
-1.227557,-1.2954595,1,0.00000000000010972519,0.0000000000000036008497
-1.227557,-1.2454596,1,0.00000000000019368174,0.000000000000010680377
-1.227557,-1.1954596,1,0.00000000000034413366,0.00000000000003261125
-1.227557,-1.1454597,1,0.00000000000061870084,0.00000000000010550357
-1.227557,-1.0954597,1,0.0000000000011120176,0.0000000000003414608
-1.227557,-1.0454597,1,0.000000000001998452,0.0000000000011052932
-1.227557,-0.99545974,1,0.0000000000035915132,0.0000000000035777978
-1.227557,-0.9454597,1,0.0000000000064544546,0.00000000001158117
-1.227557,-0.8954597,1,0.000000000011599607,0.000000000037487867
-1.227557,-0.8454597,1,0.000000000020842985,0.00000000012130302
-1.227557,-0.7954597,1,0.000000000037445203,0.0000000003923395
-1.227557,-0.7454597,1,0.00000000006727184,0.0000000012689779
-1.227557,-0.69545966,1,0.0000000001208564,0.0000000041043586
-1.227557,-0.64545965,1,0.00000000021712303,0.000000013275035
-1.227557,-0.59545964,1,0.00000000039007117,0.00000004293669
-1.227557,-0.5454596,0.9999999,0.0000000007007774,0.00000013887362
-1.227557,-0.49545962,0.9999995,0.0000000012589748,0.00000044917005
-1.227557,-0.4454596,0.99999857,0.0000000022618019,0.0000014527886
-1.227557,-0.3954596,0.9999949,0.0000000044332533,0.00000515419
-1.227557,-0.34545958,0.9999807,0.000000009060196,0.000019291818
-1.227557,-0.29545957,0.99992776,0.00000001851548,0.00007220509
-1.227557,-0.24545957,0.9997298,0.000000037833026,0.00027020855
-1.227557,-0.19545957,0.9989893,0.00000007726295,0.0010106359
-1.227557,-0.14545958,0.9962276,0.00000015746755,0.0037723386
-1.227557,-0.09545958,0.98602444,0.00000031852343,0.013975187
-1.227557,-0.04545958,0.9496216,0.00000062694,0.050377708
-1.227557,0.004540421,0.8343291,0.0000011257304,0.16566972
-1.227557,0.05454042,0.57364684,0.0000015818409,0.4263516
-1.227557,0.10454042,0.2644171,0.0000014901494,0.73558134
-1.227557,0.15454042,0.08762242,0.0000010092,0.9123765
-1.227557,0.20454042,0.025016136,0.0000005888489,0.9749833
-1.227557,0.2545404,0.0068082907,0.0000003275244,0.9931914
-1.227557,0.30454043,0.0018280697,0.0000001797294,0.9981717
-1.227557,0.35454044,0.0004890542,0.00000009826647,0.9995109
-1.227557,0.40454045,0.00013070571,0.000000053674032,0.9998692
-1.227557,0.45454046,0.000034923563,0.000000029309541,0.9999651
-1.227557,0.50454044,0.000009330644,0.000000016003836,0.9999907
-1.227557,0.55454046,0.000002492857,0.0000000087383825,0.9999975
-1.227557,0.60454047,0.0000007513248,0.0000000050570113,0.9999993
-1.227557,0.6545405,0.00000030052556,0.000000003366571,0.99999964
-1.227557,0.7045405,0.00000013535292,0.0000000023495064,0.9999999
-1.227557,0.7545405,0.00000006968302,0.000000001698501,0.9999999
-1.227557,0.8045405,0.00000004406285,0.0000000013063013,1
-1.227557,0.8545405,0.000000028907046,0.0000000010136181,1
-1.227557,0.90454054,0.000000018964213,0.0000000007865119,1
-1.227557,0.95454055,0.000000012441258,0.0000000006102889,1
-1.227557,1.0045406,0.0000000082679765,0.00000000047231485,1
-1.227557,1.0545405,0.0000000056370224,0.00000000036364595,1
-1.227557,1.1045405,0.0000000038432577,0.0000000002799793,1
-1.227557,1.1545404,0.000000002620289,0.00000000021556243,1
-1.227557,1.2045404,0.0000000017864866,0.00000000016596674,1
-1.227557,1.2545403,0.0000000012180063,0.00000000012778133,1
-1.227557,1.3045403,0.0000000008304212,0.00000000009838157,1
-1.227557,1.3545402,0.0000000005661727,0.000000000075746354,1
-1.227557,1.4045402,0.00000000038601086,0.00000000005831884,1
-1.227557,1.4545401,0.00000000026317729,0.000000000044901003,1
-1.227557,1.5045401,0.00000000017943128,0.00000000003457024,1
-1.227557,1.55454,0.0000000001223342,0.000000000026616464,1
-1.227557,1.60454,0.00000000008340637,0.000000000020492621,1
-1.227557,1.65454,0.000000000056865516,0.000000000015777737,1
-1.227557,1.7045399,0.000000000038770185,0.000000000012147615,1
-1.227557,1.7545398,0.00000000002643312,0.000000000009352743,1
-1.227557,1.8045398,0.000000000018021765,0.000000000007200876,1
-1.227557,1.8545398,0.00000000001228708,0.000000000005544129,1
-1.227557,1.9045397,0.000000000008377191,0.0000000000042685595,1
-1.227557,1.9545397,0.0000000000057114626,0.0000000000032864549,1
-1.227557,2.0045397,0.0000000000038940175,0.0000000000025303115,1
-1.227557,2.0545397,0.0000000000026548915,0.0000000000019481446,1
-1.227557,2.1045396,0.0000000000018100782,0.0000000000014999207,1
-1.227557,2.1545396,0.000000000001234093,0.0000000000011548254,1
-1.177557,-2.1454587,1,0.000000000000000012592897,0.00000000000000000000014980605
-1.177557,-2.0954587,1,0.00000000000000002210704,0.00000000000000000000039821007
-1.177557,-2.0454588,1,0.00000000000000003880913,0.0000000000000000000010585023
-1.177557,-1.9954588,1,0.000000000000000068130076,0.00000000000000000000281368
-1.177557,-1.9454589,1,0.00000000000000011960302,0.000000000000000000007479243
-1.177557,-1.8954589,1,0.00000000000000020996511,0.000000000000000000019881103
-1.177557,-1.845459,1,0.00000000000000036859584,0.00000000000000000005284697
-1.177557,-1.795459,1,0.00000000000000064707864,0.00000000000000000014047681
-1.177557,-1.7454591,1,0.0000000000000011341128,0.0000000000000000003770111
-1.177557,-1.6954591,1,0.0000000000000019736674,0.0000000000000000010550814
-1.177557,-1.6454592,1,0.00000000000000343471,0.000000000000000002952678
-1.177557,-1.5954592,1,0.000000000000005977338,0.000000000000000008263161
-1.177557,-1.5454593,1,0.000000000000010402248,0.000000000000000023124891
-1.177557,-1.4954593,1,0.000000000000018102697,0.000000000000000064715726
-1.177557,-1.4454594,1,0.00000000000003150372,0.00000000000000018111036
-1.177557,-1.3954594,1,0.000000000000054825014,0.000000000000000506843
-1.177557,-1.3454595,1,0.00000000000009541021,0.0000000000000014184214
-1.177557,-1.2954595,1,0.0000000000001660409,0.0000000000000039695267
-1.177557,-1.2454596,1,0.0000000000002894504,0.000000000000011186835
-1.177557,-1.1954596,1,0.0000000000005129944,0.00000000000003373525
-1.177557,-1.1454597,1,0.0000000000009165719,0.00000000000010585753
-1.177557,-1.0954597,1,0.0000000000016474632,0.00000000000034258154
-1.177557,-1.0454597,1,0.0000000000029607402,0.000000000001108921
-1.177557,-0.99545974,1,0.0000000000053208566,0.0000000000035895271
-1.177557,-0.9454597,1,0.000000000009562382,0.000000000011619204
-1.177557,-0.8954597,1,0.000000000017184946,0.00000000003761091
-1.177557,-0.8454597,1,0.00000000003087894,0.00000000012169954
-1.177557,-0.7954597,1,0.00000000005547538,0.00000000039362272
-1.177557,-0.7454597,1,0.00000000009966341,0.0000000012731284
-1.177557,-0.69545966,1,0.00000000017904975,0.000000004117783
-1.177557,-0.64545965,1,0.0000000003216702,0.00000001331848
-1.177557,-0.59545964,1,0.00000000057789257,0.000000043077126
-1.177557,-0.5454596,0.9999999,0.0000000010382055,0.00000013932784
-1.177557,-0.49545962,0.9999995,0.0000000018651816,0.00000045064002
-1.177557,-0.4454596,0.99999857,0.0000000033922531,0.000001473636
-1.177557,-0.3954596,0.99999475,0.000000006709268,0.000005281341
-1.177557,-0.34545958,0.9999802,0.000000013711659,0.000019767693
-1.177557,-0.29545957,0.999926,0.00000002802126,0.00007398616
-1.177557,-0.24545957,0.99972314,0.00000005725597,0.0002768729
-1.177557,-0.19545957,0.9989643,0.00000011692631,0.0010355429
-1.177557,-0.14545958,0.99613476,0.00000023828856,0.0038650385
-1.177557,-0.09545958,0.9856845,0.000000481886,0.014315006
-1.177557,-0.04545958,0.94844264,0.00000094762964,0.051556416
-1.177557,0.004540421,0.8309327,0.0000016967406,0.16906565
-1.177557,0.05454042,0.56767553,0.000002369028,0.43232208
-1.177557,0.10454042,0.25970414,0.0000022149868,0.7402937
-1.177557,0.15454042,0.08569353,0.0000014936944,0.914305
-1.177557,0.20454042,0.024428556,0.0000008702285,0.9755705
-1.177557,0.2545404,0.006645474,0.0000004838188,0.9933541
-1.177557,0.30454043,0.0017841345,0.00000026546434,0.9982157
-1.177557,0.35454044,0.00047728588,0.00000014513736,0.99952257
-1.177557,0.40454045,0.0001275593,0.000000079274805,0.9998723
-1.177557,0.45454046,0.000034082786,0.000000043289145,0.9999659
-1.177557,0.50454044,0.000009106013,0.00000002363699,0.9999908
-1.177557,0.55454046,0.0000024328351,0.000000012906219,0.9999975
-1.177557,0.60454047,0.0000008000159,0.000000007789842,0.99999917
-1.177557,0.6545405,0.00000033298986,0.000000005288738,0.99999964
-1.177557,0.7045405,0.00000015314126,0.0000000037161845,0.9999999
-1.177557,0.7545405,0.000000087220236,0.0000000027661993,0.9999999
-1.177557,0.8045405,0.00000005606156,0.000000002135862,1
-1.177557,0.8545405,0.000000036778694,0.0000000016573084,1
-1.177557,0.90454054,0.000000024128246,0.0000000012859779,1
-1.177557,0.95454055,0.000000015829123,0.0000000009978463,1
-1.177557,1.0045406,0.000000010699617,0.00000000076960505,1
-1.177557,1.0545405,0.000000007294877,0.00000000059253646,1
-1.177557,1.1045405,0.000000004973564,0.00000000045620643,1
-1.177557,1.1545404,0.0000000033909255,0.0000000003512444,1
-1.177557,1.2045404,0.0000000023118987,0.00000000027043157,1
-1.177557,1.2545403,0.0000000015762232,0.00000000020821102,1
-1.177557,1.3045403,0.000000001074653,0.0000000001603061,1
-1.177557,1.3545402,0.00000000073268613,0.00000000012342355,1
-1.177557,1.4045402,0.0000000004995371,0.000000000095026424,1
-1.177557,1.4545401,0.00000000034057931,0.00000000007316328,1
-1.177557,1.5045401,0.00000000023220309,0.00000000005633008,1
-1.177557,1.55454,0.00000000015831342,0.000000000043369728,1
-1.177557,1.60454,0.00000000010793608,0.000000000033391276,1
-1.177557,1.65454,0.000000000073589725,0.000000000025708704,1
-1.177557,1.7045399,0.00000000005017273,0.000000000019793753,1
-1.177557,1.7545398,0.00000000003420713,0.000000000015239662,1
-1.177557,1.8045398,0.000000000023321985,0.00000000001173334,1
-1.177557,1.8545398,0.000000000015900755,0.000000000009033783,1
-1.177557,1.9045397,0.000000000010840953,0.0000000000069553152,1
-1.177557,1.9545397,0.000000000007391238,0.0000000000053550554,1
-1.177557,2.0045397,0.000000000005039252,0.0000000000041229715,1
-1.177557,2.0545397,0.0000000000034357111,0.0000000000031743755,1
-1.177557,2.1045396,0.0000000000023424286,0.0000000000024440194,1
-1.177557,2.1545396,0.0000000000015970411,0.0000000000018817096,1
-1.127557,-2.1454587,1,0.000000000000000018863837,0.00000000000000000000017532417
-1.127557,-2.0954587,1,0.00000000000000003311578,0.0000000000000000000004660416
-1.127557,-2.0454588,1,0.000000000000000058135306,0.0000000000000000000012388229
-1.127557,-1.9954588,1,0.00000000000000010205672,0.0000000000000000000032929654
-1.127557,-1.9454589,1,0.00000000000000017916226,0.000000000000000000008753298
-1.127557,-1.8954589,1,0.00000000000000031452356,0.00000000000000000002326785
-1.127557,-1.845459,1,0.0000000000000005521492,0.000000000000000000061849684
-1.127557,-1.795459,1,0.0000000000000009693108,0.00000000000000000016440829
-1.127557,-1.7454591,1,0.0000000000000017016349,0.000000000000000000437022
-1.127557,-1.6954591,1,0.0000000000000029866219,0.0000000000000000011630936
-1.127557,-1.6454592,1,0.0000000000000051975415,0.0000000000000000032549663
-1.127557,-1.5954592,1,0.000000000000009045149,0.000000000000000009109159
-1.127557,-1.5454593,1,0.00000000000001574104,0.000000000000000025492363
-1.127557,-1.4954593,1,0.00000000000002739373,0.00000000000000007134144
-1.127557,-1.4454594,1,0.00000000000004767261,0.00000000000000019965202
-1.127557,-1.3954594,1,0.00000000000008296342,0.00000000000000055873454
-1.127557,-1.3454595,1,0.00000000000014437912,0.000000000000001563636
-1.127557,-1.2954595,1,0.0000000000002512593,0.0000000000000043759175
-1.127557,-1.2454596,1,0.00000000000043726012,0.000000000000012246188
-1.127557,-1.1954596,1,0.0000000000007666517,0.000000000000035335023
-1.127557,-1.1454597,1,0.0000000000013587354,0.000000000000106557016
-1.127557,-1.0954597,1,0.0000000000024407397,0.00000000000034370532
-1.127557,-1.0454597,1,0.000000000004386361,0.0000000000011125607
-1.127557,-0.99545974,1,0.0000000000078829235,0.0000000000036013156
-1.127557,-0.9454597,1,0.000000000014166722,0.000000000011657296
-1.127557,-0.8954597,1,0.00000000002545969,0.00000000003773421
-1.127557,-0.8454597,1,0.000000000045747316,0.00000000012209736
-1.127557,-0.7954597,1,0.000000000082186764,0.00000000039491016
-1.127557,-0.7454597,1,0.00000000014765161,0.00000000127729
-1.127557,-0.69545966,1,0.00000000026526267,0.000000004131251
-1.127557,-0.64545965,1,0.00000000047655435,0.00000001336204
-1.127557,-0.59545964,1,0.0000000008561477,0.000000043217852
-1.127557,-0.5454596,0.9999999,0.0000000015381071,0.00000013978354
-1.127557,-0.49545962,0.9999995,0.0000000027632767,0.00000045211306
-1.127557,-0.4454596,0.99999845,0.0000000051094395,0.0000015004954
-1.127557,-0.3954596,0.99999464,0.000000010153778,0.000005411634
-1.127557,-0.34545958,0.99997973,0.000000020751202,0.000020255362
-1.127557,-0.29545957,0.9999242,0.000000042407194,0.00007581123
-1.127557,-0.24545957,0.9997161,0.00000008665052,0.00028370094
-1.127557,-0.19545957,0.99893886,0.00000017695166,0.0010610617
-1.127557,-0.14545958,0.9960396,0.00000036059026,0.003960013
-1.127557,-0.09545958,0.98533636,0.0000007290268,0.014662963
-1.127557,-0.04545958,0.94723743,0.0000014323167,0.0527611
-1.127557,0.004540421,0.8274808,0.0000025571708,0.1725167
-1.127557,0.05454042,0.5616845,0.0000035474468,0.43831196
-1.127557,0.10454042,0.255046,0.00000329203,0.74495065
-1.127557,0.15454042,0.08380328,0.0000022106863,0.9161945
-1.127557,0.20454042,0.02385448,0.0000012860512,0.97614425
-1.127557,0.2545404,0.006486513,0.0000007146952,0.9935128
-1.127557,0.30454043,0.0017412571,0.000000392097,0.9982583
-1.127557,0.35454044,0.00046580026,0.00000021436456,0.999534
-1.127557,0.40454045,0.0001244886,0.00000011708587,0.9998754
-1.127557,0.45454046,0.000033262244,0.00000006393639,0.9999666
-1.127557,0.50454044,0.000008886791,0.000000034911096,0.99999106
-1.127557,0.55454046,0.0000023742634,0.000000019062009,0.9999976
-1.127557,0.60454047,0.00000087452173,0.00000001217546,0.99999917
-1.127557,0.6545405,0.00000037557638,0.000000008359325,0.99999964
-1.127557,0.7045405,0.00000017753364,0.0000000059080545,0.99999976
-1.127557,0.7545405,0.00000010917085,0.000000004505065,0.9999999
-1.127557,0.8045405,0.00000007132761,0.0000000034922243,0.9999999
-1.127557,0.8545405,0.00000004679377,0.0000000027097695,1
-1.127557,0.90454054,0.000000030698583,0.0000000021026283,1
-1.127557,0.95454055,0.000000020308955,0.0000000016287599,1
-1.127557,1.0045406,0.0000000138464396,0.0000000012540193,1
-1.127557,1.0545405,0.0000000094403445,0.000000000965498,1
-1.127557,1.1045405,0.0000000064363066,0.0000000007433589,1
-1.127557,1.1545404,0.000000004388209,0.00000000057232896,1
-1.127557,1.2045404,0.0000000029918308,0.00000000044064824,1
-1.127557,1.2545403,0.000000002039796,0.00000000033926575,1
-1.127557,1.3045403,0.0000000013907123,0.00000000026120894,1
-1.127557,1.3545402,0.0000000009481718,0.00000000020111032,1
-1.127557,1.4045402,0.00000000064645267,0.00000000015483942,1
-1.127557,1.4545401,0.00000000044074405,0.00000000011921439,1
-1.127557,1.5045401,0.00000000030049485,0.000000000091786044,1
-1.127557,1.55454,0.00000000020487395,0.000000000070668034,1
-1.127557,1.60454,0.00000000013968073,0.00000000005440893,1
-1.127557,1.65454,0.000000000095232544,0.00000000004189059,1
-1.127557,1.7045399,0.00000000006492871,0.000000000032252583,1
-1.127557,1.7545398,0.00000000004426757,0.000000000024831998,1
-1.127557,1.8045398,0.00000000003018118,0.000000000019118684,1
-1.127557,1.8545398,0.000000000020577184,0.000000000014719937,1
-1.127557,1.9045397,0.000000000014029316,0.000000000011333194,1
-1.127557,1.9545397,0.000000000009565009,0.000000000008725667,1
-1.127557,2.0045397,0.0000000000065213264,0.000000000006718115,1
-1.127557,2.0545397,0.000000000004446166,0.0000000000051724298,1
-1.127557,2.1045396,0.0000000000030313454,0.000000000003982364,1
-1.127557,2.1545396,0.0000000000020667404,0.0000000000030661185,1
-1.0775571,-2.1454587,1,0.00000000000000002825765,0.00000000000000000000020519221
-1.0775571,-2.0954587,1,0.000000000000000049606402,0.0000000000000000000005454339
-1.0775571,-2.0454588,1,0.00000000000000008708453,0.0000000000000000000014498454
-1.0775571,-1.9954588,1,0.00000000000000015287893,0.0000000000000000000038539516
-1.0775571,-1.9454589,1,0.00000000000000026838152,0.0000000000000000000102444614
-1.0775571,-1.8954589,1,0.0000000000000004711464,0.000000000000000000027231322
-1.0775571,-1.845459,1,0.00000000000000082710226,0.0000000000000000000723855
-1.0775571,-1.795459,1,0.0000000000000014519917,0.00000000000000000019241451
-1.0775571,-1.7454591,1,0.0000000000000025490055,0.00000000000000000051146676
-1.0775571,-1.6954591,1,0.0000000000000044748048,0.0000000000000000013595659
-1.0775571,-1.6454592,1,0.000000000000007855564,0.0000000000000000036139587
